,date,score,label
652,2018-08-24,-0.00917499548104807,2
653,2017-06-01,0.4033,3
654,2018-08-25,3.319554417867243e-05,2
655,2017-05-26,0.26025,3
656,2017-05-29,-0.3818,1
657,2018-08-21,0.3117,3
658,2017-05-25,0.2551666666666666,3
659,2018-08-20,-0.0319,2
660,2017-05-22,-0.00546274286992343,2
661,2017-05-23,0.3737333333333333,3
662,2018-08-19,0.0898,2
663,2017-05-18,0.27475,3
664,2017-05-21,0.006025914646937074,2
665,2017-05-15,-0.0516,2
666,2017-05-17,-0.2368666666666666,1
667,2017-05-10,0.001558612794745522,2
668,2017-05-12,0.7783,4
669,2017-05-14,0.0022125519773795576,2
670,2017-05-09,0.1479333333333333,3
671,2018-08-12,0.3182,3
672,2017-05-05,0.2023,3
673,2017-05-07,-0.2732,1
674,2017-05-08,0.4939,4
675,2017-05-03,0.0285333333333333,2
676,2017-05-04,-0.4215,1
677,2017-05-02,0.2939,3
678,2017-04-28,0.277675,3
679,2017-05-01,0.003708404416356437,2
680,2018-08-07,0.0682,2
681,2017-04-18,0.55575,4
682,2017-04-20,0.4939,4
683,2017-04-21,-0.0016781310565712859,2
684,2017-04-14,0.008408791521665014,2
685,2017-04-16,0.3818,3
686,2017-04-17,-0.25715,1
687,2017-04-11,0.0159,2
688,2017-04-12,0.5719,4
689,2018-08-03,0.008589509575489592,2
690,2017-04-13,0.1956999999999999,3
691,2017-04-09,-0.001551121155945745,2
692,2017-04-10,0.1779,3
693,2017-03-29,-0.15295,2
694,2017-03-31,0.2023,3
695,2017-04-03,-0.009775,2
696,2017-04-04,-0.0978,2
697,2018-07-30,0.06865,2
698,2017-03-14,0.2732,3
699,2017-03-16,0.4496,3
700,2017-03-17,0.128,2
701,2017-03-21,-0.006132803142452974,2
702,2017-03-25,-0.128,2
703,2018-07-23,-0.068925,2
704,2018-07-27,-0.0021723376447953012,2
705,2017-02-28,0.1660333333333333,3
706,2017-03-02,0.001389860773806322,2
707,2017-03-03,0.0001180243729139141,2
708,2017-03-06,-0.0005409801884176346,2
709,2017-03-07,-0.005744609768112463,2
710,2017-03-13,-0.009859884503018217,2
711,2018-07-20,-0.25,1
712,2017-02-23,-0.155375,2
713,2017-02-26,0.009517016908582669,2
714,2017-02-27,0.2007666666666666,3
715,2018-07-17,0.07635,2
716,2018-07-19,0.128,2
717,2017-02-16,-0.006943943558818166,2
718,2017-02-17,-0.008541075343260953,2
719,2017-02-21,-0.005800289653249511,2
720,2017-02-22,0.09688,2
721,2018-07-12,0.03845,2
722,2018-07-13,0.128,2
723,2018-07-16,0.1531,3
724,2017-01-06,0.3991,3
725,2017-01-08,0.2732,3
726,2017-01-12,0.4019,3
727,2017-01-23,0.3193,3
728,2018-07-10,-0.1765666666666666,1
729,2017-01-25,0.35,3
730,2017-01-04,0.0017930584630761182,2
731,2017-01-05,0.2023,3
732,2016-12-20,-0.3182,1
733,2016-12-23,-0.007726095234457853,2
734,2016-12-25,-0.2732,1
735,2016-12-27,0.0035932091907096854,2
736,2016-12-29,-0.296,1
737,2018-07-03,0.42355,3
738,2017-01-01,0.06745,2
739,2018-07-05,-0.004815404737680007,2
740,2016-12-08,0.5719,4
741,2016-12-12,-0.27225,1
742,2016-12-13,-0.006575387355620712,2
743,2016-12-15,0.2542,3
744,2016-11-18,0.24295,3
745,2016-11-20,0.3182,3
746,2016-11-21,0.6369,4
747,2016-11-29,0.3773999999999999,3
748,2016-11-30,-0.004661077029947636,2
749,2016-12-05,0.2263,3
750,2018-06-27,0.006348675575503493,2
751,2016-12-06,-0.0044061845772919075,2
752,2018-07-01,0.128,2
753,2016-11-10,0.0258,2
754,2016-11-11,-0.0877999999999999,2
755,2016-11-14,-0.008907295155485464,2
756,2016-11-17,0.20065,3
757,2018-06-22,-0.34,1
758,2018-06-26,-0.2663999999999999,1
759,2016-11-06,0.128,2
760,2016-11-07,0.5106,4
761,2016-11-08,0.4939,4
762,2016-11-09,0.20935,3
763,2018-06-20,-0.37095,1
764,2016-10-28,-0.318,1
765,2016-10-31,0.23775,3
766,2016-11-01,-0.0036468983344463335,2
767,2016-11-02,-0.1027,2
768,2016-11-03,0.005970066519069326,2
769,2016-11-04,0.2899,3
770,2016-10-26,0.5531250000000001,4
771,2016-10-27,0.3204333333333333,3
772,2018-06-11,-0.0242,2
773,2016-10-20,-0.00676066255505031,2
774,2016-10-24,0.48845,4
775,2016-10-25,-0.008828302725812507,2
776,2016-10-11,0.34,3
777,2018-06-10,0.0056622378978820566,2
778,2016-10-12,-0.0065889752801475115,2
779,2016-10-14,-0.34,1
780,2016-10-16,0.0006448844490881678,2
781,2016-10-02,0.2622666666666667,3
782,2016-10-03,0.1901,3
783,2016-10-06,-0.005343350900523512,2
784,2016-09-22,-0.000483865873435414,2
785,2016-09-25,0.002118500641542187,2
786,2016-09-29,-0.1887333333333333,1
